"","Accuracy","Sample","Immune cells added","Group","variable","value","Group2"
"174",0.99873006914068,"predict_GSE199994_HD1_BC_GSE86978_SC_n55.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"175",0.995241427571729,"predict_GSE199994_HD1_HCC_CNP0000095_SC_n113.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"176",1,"predict_GSE199994_HD1_MELA_GSE157740_SC_n13.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"177",0.997608328643782,"predict_GSE199994_HD1_MELA_GSE157743_SC1_n76.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"178",1,"predict_GSE199994_HD1_MELA_GSE157743_SC2_n20.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"179",1,"predict_GSE199994_HD1_NSCLC_GSE74639_SC_n10.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"180",1,"predict_GSE199994_HD1_PC_GSE67980_SC_n77.csv","GSE199994 HD1
n=7032","Single CTC","Precision",1,"Single CTC"
"181",0.999700837654567,"pseudoPBMC_10000_BC_GSE144494_CL_n28.csv","Immune cells
n=10000","CTC cluster","F_0.5",0.9765625,"CTC cluster"
"182",0.997823290788562,"pseudoPBMC_10000_BC_GSE144494_SC_n107.csv","Immune cells
n=10000","Single CTC","F_0.5",0.950782997762864,"Single CTC"
"183",0.99772479968345,"pseudoPBMC_10000_BC_GSE144495_SC_n109.csv","Immune cells
n=10000","Single CTC","F_0.5",0.949227373068433,"Single CTC"
"184",0.999900139804274,"pseudoPBMC_10000_BC_GSE51827_CL_n14.csv","Immune cells
n=10000","CTC cluster","F_0.5",0.984848484848485,"CTC cluster"
"185",0.999800299550674,"pseudoPBMC_10000_BC_GSE51827_SC_n15.csv","Immune cells
n=10000","Single CTC","F_0.5",0.970149253731343,"Single CTC"
"186",1,"pseudoPBMC_10000_BC_GSE55807_SC_n6.csv","Immune cells
n=10000","Single CTC","F_0.5",1,"Single CTC"
"187",0.998509094523407,"pseudoPBMC_10000_BC_GSE75367_SC_n61.csv","Immune cells
n=10000","Single CTC","F_0.5",0.938775510204082,"Single CTC"
"188",0.999700658551187,"pseudoPBMC_10000_BC_GSE86978_CL_n22.csv","Immune cells
n=10000","CTC cluster","F_0.5",0.969387755102041,"CTC cluster"
"189",0.999104922923919,"pseudoPBMC_10000_BC_GSE86978_SC_n55.csv","Immune cells
n=10000","Single CTC","F_0.5",0.96234309623431,"Single CTC"
"190",0.996637990705033,"pseudoPBMC_10000_HCC_CNP0000095_SC_n113.csv","Immune cells
n=10000","Single CTC","F_0.5",0.920745920745921,"Single CTC"
"191",1,"pseudoPBMC_10000_MELA_GSE157740_SC_n13.csv","Immune cells
n=10000","Single CTC","F_0.5",1,"Single CTC"
"192",0.99831282254863,"pseudoPBMC_10000_MELA_GSE157743_SC1_n76.csv","Immune cells
n=10000","Single CTC","F_0.5",0.945512820512821,"Single CTC"
"193",1,"pseudoPBMC_10000_MELA_GSE157743_SC2_n20.csv","Immune cells
n=10000","Single CTC","F_0.5",1,"Single CTC"
"194",1,"pseudoPBMC_10000_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=10000","Single CTC","F_0.5",1,"Single CTC"
"195",1,"pseudoPBMC_10000_PC_GSE67980_SC_n77.csv","Immune cells
n=10000","Single CTC","F_0.5",1,"Single CTC"
"196",0.999601487778959,"pseudoPBMC_7500_BC_GSE144494_CL_n28.csv","Immune cells
n=7500","CTC cluster","F_0.5",0.9765625,"CTC cluster"
"197",0.997107926909426,"pseudoPBMC_7500_BC_GSE144494_SC_n107.csv","Immune cells
n=7500","Single CTC","F_0.5",0.950782997762864,"Single CTC"
"198",0.996977263766592,"pseudoPBMC_7500_BC_GSE144495_SC_n109.csv","Immune cells
n=7500","Single CTC","F_0.5",0.949227373068433,"Single CTC"
"199",0.999866915091829,"pseudoPBMC_7500_BC_GSE51827_CL_n14.csv","Immune cells
n=7500","CTC cluster","F_0.5",0.984848484848485,"CTC cluster"
"200",0.999733865602129,"pseudoPBMC_7500_BC_GSE51827_SC_n15.csv","Immune cells
n=7500","Single CTC","F_0.5",0.970149253731343,"Single CTC"
"201",1,"pseudoPBMC_7500_BC_GSE55807_SC_n6.csv","Immune cells
n=7500","Single CTC","F_0.5",1,"Single CTC"
"202",0.998016135431821,"pseudoPBMC_7500_BC_GSE75367_SC_n61.csv","Immune cells
n=7500","Single CTC","F_0.5",0.938775510204082,"Single CTC"
"203",0.999601169901622,"pseudoPBMC_7500_BC_GSE86978_CL_n22.csv","Immune cells
n=7500","CTC cluster","F_0.5",0.969387755102041,"CTC cluster"
"204",0.998808735936466,"pseudoPBMC_7500_BC_GSE86978_SC_n55.csv","Immune cells
n=7500","Single CTC","F_0.5",0.96234309623431,"Single CTC"
"205",0.995533955076842,"pseudoPBMC_7500_HCC_CNP0000095_SC_n113.csv","Immune cells
n=7500","Single CTC","F_0.5",0.920745920745921,"Single CTC"
"206",1,"pseudoPBMC_7500_MELA_GSE157740_SC_n13.csv","Immune cells
n=7500","Single CTC","F_0.5",1,"Single CTC"
"207",0.997756071805702,"pseudoPBMC_7500_MELA_GSE157743_SC1_n76.csv","Immune cells
n=7500","Single CTC","F_0.5",0.945512820512821,"Single CTC"
"208",1,"pseudoPBMC_7500_MELA_GSE157743_SC2_n20.csv","Immune cells
n=7500","Single CTC","F_0.5",1,"Single CTC"
"209",1,"pseudoPBMC_7500_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=7500","Single CTC","F_0.5",1,"Single CTC"
"210",1,"pseudoPBMC_7500_PC_GSE67980_SC_n77.csv","Immune cells
n=7500","Single CTC","F_0.5",1,"Single CTC"
"211",0.998908296943231,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_CL_n28.csv","GSE155698 HD1
n=2720","CTC cluster","F_0.5",0.9765625,"CTC cluster"
"212",0.992217898832685,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_SC_n107.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.950782997762864,"Single CTC"
"213",0.991869918699187,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144495_SC_n109.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.949227373068433,"Single CTC"
"214",0.999634235552304,"predict_GSE155698_Healthy_PBMC_1_BC_GSE51827_CL_n14.csv","GSE155698 HD1
n=2720","CTC cluster","F_0.5",0.984848484848485,"CTC cluster"
"215",0.99926873857404,"predict_GSE155698_Healthy_PBMC_1_BC_GSE51827_SC_n15.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.970149253731343,"Single CTC"
"216",1,"predict_GSE155698_Healthy_PBMC_1_BC_GSE55807_SC_n6.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",1,"Single CTC"
"217",0.994606256742179,"predict_GSE155698_Healthy_PBMC_1_BC_GSE75367_SC_n61.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.938775510204082,"Single CTC"
"218",0.99890590809628,"predict_GSE155698_Healthy_PBMC_1_BC_GSE86978_CL_n22.csv","GSE155698 HD1
n=2720","CTC cluster","F_0.5",0.969387755102041,"CTC cluster"
"219",0.996756756756757,"predict_GSE155698_Healthy_PBMC_1_BC_GSE86978_SC_n55.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.96234309623431,"Single CTC"
"220",0.987998588069185,"predict_GSE155698_Healthy_PBMC_1_HCC_CNP0000095_SC_n113.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.920745920745921,"Single CTC"
"221",1,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157740_SC_n13.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",1,"Single CTC"
"222",0.993919885550787,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157743_SC1_n76.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",0.945512820512821,"Single CTC"
"223",1,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157743_SC2_n20.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",1,"Single CTC"
"224",1,"predict_GSE155698_Healthy_PBMC_1_NSCLC_GSE74639_SC_n10.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",1,"Single CTC"
"225",1,"predict_GSE155698_Healthy_PBMC_1_PC_GSE67980_SC_n77.csv","GSE155698 HD1
n=2720","Single CTC","F_0.5",1,"Single CTC"
"226",0.99957507082153,"predict_GSE199994_HD1_BC_GSE144494_CL_n28.csv","GSE199994 HD1
n=7032","CTC cluster","F_0.5",0.9765625,"CTC cluster"
"227",0.996918335901387,"predict_GSE199994_HD1_BC_GSE144494_SC_n107.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.950782997762864,"Single CTC"
"228",0.996779162582271,"predict_GSE199994_HD1_BC_GSE144495_SC_n109.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.949227373068433,"Single CTC"
"229",0.999858075503832,"predict_GSE199994_HD1_BC_GSE51827_CL_n14.csv","GSE199994 HD1
n=7032","CTC cluster","F_0.5",0.984848484848485,"CTC cluster"
"230",0.999716191287073,"predict_GSE199994_HD1_BC_GSE51827_SC_n15.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.970149253731343,"Single CTC"
"231",1,"predict_GSE199994_HD1_BC_GSE55807_SC_n6.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",1,"Single CTC"
"232",0.997885238967997,"predict_GSE199994_HD1_BC_GSE75367_SC_n61.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.938775510204082,"Single CTC"
"233",0.999574709384746,"predict_GSE199994_HD1_BC_GSE86978_CL_n22.csv","GSE199994 HD1
n=7032","CTC cluster","F_0.5",0.969387755102041,"CTC cluster"
"234",0.99873006914068,"predict_GSE199994_HD1_BC_GSE86978_SC_n55.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.96234309623431,"Single CTC"
"235",0.995241427571729,"predict_GSE199994_HD1_HCC_CNP0000095_SC_n113.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.920745920745921,"Single CTC"
"236",1,"predict_GSE199994_HD1_MELA_GSE157740_SC_n13.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",1,"Single CTC"
"237",0.997608328643782,"predict_GSE199994_HD1_MELA_GSE157743_SC1_n76.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",0.945512820512821,"Single CTC"
"238",1,"predict_GSE199994_HD1_MELA_GSE157743_SC2_n20.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",1,"Single CTC"
"239",1,"predict_GSE199994_HD1_NSCLC_GSE74639_SC_n10.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",1,"Single CTC"
"240",1,"predict_GSE199994_HD1_PC_GSE67980_SC_n77.csv","GSE199994 HD1
n=7032","Single CTC","F_0.5",1,"Single CTC"
"241",0.999700837654567,"pseudoPBMC_10000_BC_GSE144494_CL_n28.csv","Immune cells
n=10000","CTC cluster","F_1",0.943396226415094,"CTC cluster"
"242",0.997823290788562,"pseudoPBMC_10000_BC_GSE144494_SC_n107.csv","Immune cells
n=10000","Single CTC","F_1",0.885416666666667,"Single CTC"
"243",0.99772479968345,"pseudoPBMC_10000_BC_GSE144495_SC_n109.csv","Immune cells
n=10000","Single CTC","F_1",0.882051282051282,"Single CTC"
"244",0.999900139804274,"pseudoPBMC_10000_BC_GSE51827_CL_n14.csv","Immune cells
n=10000","CTC cluster","F_1",0.962962962962963,"CTC cluster"
"245",0.999800299550674,"pseudoPBMC_10000_BC_GSE51827_SC_n15.csv","Immune cells
n=10000","Single CTC","F_1",0.928571428571429,"Single CTC"
"246",1,"pseudoPBMC_10000_BC_GSE55807_SC_n6.csv","Immune cells
n=10000","Single CTC","F_1",1,"Single CTC"
"247",0.998509094523407,"pseudoPBMC_10000_BC_GSE75367_SC_n61.csv","Immune cells
n=10000","Single CTC","F_1",0.85981308411215,"Single CTC"
"248",0.999700658551187,"pseudoPBMC_10000_BC_GSE86978_CL_n22.csv","Immune cells
n=10000","CTC cluster","F_1",0.926829268292683,"CTC cluster"
"249",0.999104922923919,"pseudoPBMC_10000_BC_GSE86978_SC_n55.csv","Immune cells
n=10000","Single CTC","F_1",0.910891089108911,"Single CTC"
"250",0.996637990705033,"pseudoPBMC_10000_HCC_CNP0000095_SC_n113.csv","Immune cells
n=10000","Single CTC","F_1",0.822916666666667,"Single CTC"
"251",1,"pseudoPBMC_10000_MELA_GSE157740_SC_n13.csv","Immune cells
n=10000","Single CTC","F_1",1,"Single CTC"
"252",0.99831282254863,"pseudoPBMC_10000_MELA_GSE157743_SC1_n76.csv","Immune cells
n=10000","Single CTC","F_1",0.874074074074074,"Single CTC"
"253",1,"pseudoPBMC_10000_MELA_GSE157743_SC2_n20.csv","Immune cells
n=10000","Single CTC","F_1",1,"Single CTC"
"254",1,"pseudoPBMC_10000_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=10000","Single CTC","F_1",1,"Single CTC"
"255",1,"pseudoPBMC_10000_PC_GSE67980_SC_n77.csv","Immune cells
n=10000","Single CTC","F_1",1,"Single CTC"
"256",0.999601487778959,"pseudoPBMC_7500_BC_GSE144494_CL_n28.csv","Immune cells
n=7500","CTC cluster","F_1",0.943396226415094,"CTC cluster"
"257",0.997107926909426,"pseudoPBMC_7500_BC_GSE144494_SC_n107.csv","Immune cells
n=7500","Single CTC","F_1",0.885416666666667,"Single CTC"
"258",0.996977263766592,"pseudoPBMC_7500_BC_GSE144495_SC_n109.csv","Immune cells
n=7500","Single CTC","F_1",0.882051282051282,"Single CTC"
"259",0.999866915091829,"pseudoPBMC_7500_BC_GSE51827_CL_n14.csv","Immune cells
n=7500","CTC cluster","F_1",0.962962962962963,"CTC cluster"
"260",0.999733865602129,"pseudoPBMC_7500_BC_GSE51827_SC_n15.csv","Immune cells
n=7500","Single CTC","F_1",0.928571428571429,"Single CTC"
"261",1,"pseudoPBMC_7500_BC_GSE55807_SC_n6.csv","Immune cells
n=7500","Single CTC","F_1",1,"Single CTC"
"262",0.998016135431821,"pseudoPBMC_7500_BC_GSE75367_SC_n61.csv","Immune cells
n=7500","Single CTC","F_1",0.85981308411215,"Single CTC"
"263",0.999601169901622,"pseudoPBMC_7500_BC_GSE86978_CL_n22.csv","Immune cells
n=7500","CTC cluster","F_1",0.926829268292683,"CTC cluster"
"264",0.998808735936466,"pseudoPBMC_7500_BC_GSE86978_SC_n55.csv","Immune cells
n=7500","Single CTC","F_1",0.910891089108911,"Single CTC"
"265",0.995533955076842,"pseudoPBMC_7500_HCC_CNP0000095_SC_n113.csv","Immune cells
n=7500","Single CTC","F_1",0.822916666666667,"Single CTC"
"266",1,"pseudoPBMC_7500_MELA_GSE157740_SC_n13.csv","Immune cells
n=7500","Single CTC","F_1",1,"Single CTC"
"267",0.997756071805702,"pseudoPBMC_7500_MELA_GSE157743_SC1_n76.csv","Immune cells
n=7500","Single CTC","F_1",0.874074074074074,"Single CTC"
"268",1,"pseudoPBMC_7500_MELA_GSE157743_SC2_n20.csv","Immune cells
n=7500","Single CTC","F_1",1,"Single CTC"
"269",1,"pseudoPBMC_7500_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=7500","Single CTC","F_1",1,"Single CTC"
"270",1,"pseudoPBMC_7500_PC_GSE67980_SC_n77.csv","Immune cells
n=7500","Single CTC","F_1",1,"Single CTC"
"271",0.998908296943231,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_CL_n28.csv","GSE155698 HD1
n=2720","CTC cluster","F_1",0.943396226415094,"CTC cluster"
"272",0.992217898832685,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_SC_n107.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.885416666666667,"Single CTC"
"273",0.991869918699187,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144495_SC_n109.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.882051282051282,"Single CTC"
"274",0.999634235552304,"predict_GSE155698_Healthy_PBMC_1_BC_GSE51827_CL_n14.csv","GSE155698 HD1
n=2720","CTC cluster","F_1",0.962962962962963,"CTC cluster"
"275",0.99926873857404,"predict_GSE155698_Healthy_PBMC_1_BC_GSE51827_SC_n15.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.928571428571429,"Single CTC"
"276",1,"predict_GSE155698_Healthy_PBMC_1_BC_GSE55807_SC_n6.csv","GSE155698 HD1
n=2720","Single CTC","F_1",1,"Single CTC"
"277",0.994606256742179,"predict_GSE155698_Healthy_PBMC_1_BC_GSE75367_SC_n61.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.85981308411215,"Single CTC"
"278",0.99890590809628,"predict_GSE155698_Healthy_PBMC_1_BC_GSE86978_CL_n22.csv","GSE155698 HD1
n=2720","CTC cluster","F_1",0.926829268292683,"CTC cluster"
"279",0.996756756756757,"predict_GSE155698_Healthy_PBMC_1_BC_GSE86978_SC_n55.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.910891089108911,"Single CTC"
"280",0.987998588069185,"predict_GSE155698_Healthy_PBMC_1_HCC_CNP0000095_SC_n113.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.822916666666667,"Single CTC"
"281",1,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157740_SC_n13.csv","GSE155698 HD1
n=2720","Single CTC","F_1",1,"Single CTC"
"282",0.993919885550787,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157743_SC1_n76.csv","GSE155698 HD1
n=2720","Single CTC","F_1",0.874074074074074,"Single CTC"
"283",1,"predict_GSE155698_Healthy_PBMC_1_MELA_GSE157743_SC2_n20.csv","GSE155698 HD1
n=2720","Single CTC","F_1",1,"Single CTC"
"284",1,"predict_GSE155698_Healthy_PBMC_1_NSCLC_GSE74639_SC_n10.csv","GSE155698 HD1
n=2720","Single CTC","F_1",1,"Single CTC"
"285",1,"predict_GSE155698_Healthy_PBMC_1_PC_GSE67980_SC_n77.csv","GSE155698 HD1
n=2720","Single CTC","F_1",1,"Single CTC"
"286",0.99957507082153,"predict_GSE199994_HD1_BC_GSE144494_CL_n28.csv","GSE199994 HD1
n=7032","CTC cluster","F_1",0.943396226415094,"CTC cluster"
"287",0.996918335901387,"predict_GSE199994_HD1_BC_GSE144494_SC_n107.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.885416666666667,"Single CTC"
"288",0.996779162582271,"predict_GSE199994_HD1_BC_GSE144495_SC_n109.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.882051282051282,"Single CTC"
"289",0.999858075503832,"predict_GSE199994_HD1_BC_GSE51827_CL_n14.csv","GSE199994 HD1
n=7032","CTC cluster","F_1",0.962962962962963,"CTC cluster"
"290",0.999716191287073,"predict_GSE199994_HD1_BC_GSE51827_SC_n15.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.928571428571429,"Single CTC"
"291",1,"predict_GSE199994_HD1_BC_GSE55807_SC_n6.csv","GSE199994 HD1
n=7032","Single CTC","F_1",1,"Single CTC"
"292",0.997885238967997,"predict_GSE199994_HD1_BC_GSE75367_SC_n61.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.85981308411215,"Single CTC"
"293",0.999574709384746,"predict_GSE199994_HD1_BC_GSE86978_CL_n22.csv","GSE199994 HD1
n=7032","CTC cluster","F_1",0.926829268292683,"CTC cluster"
"294",0.99873006914068,"predict_GSE199994_HD1_BC_GSE86978_SC_n55.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.910891089108911,"Single CTC"
"295",0.995241427571729,"predict_GSE199994_HD1_HCC_CNP0000095_SC_n113.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.822916666666667,"Single CTC"
"296",1,"predict_GSE199994_HD1_MELA_GSE157740_SC_n13.csv","GSE199994 HD1
n=7032","Single CTC","F_1",1,"Single CTC"
"297",0.997608328643782,"predict_GSE199994_HD1_MELA_GSE157743_SC1_n76.csv","GSE199994 HD1
n=7032","Single CTC","F_1",0.874074074074074,"Single CTC"
"298",1,"predict_GSE199994_HD1_MELA_GSE157743_SC2_n20.csv","GSE199994 HD1
n=7032","Single CTC","F_1",1,"Single CTC"
"299",1,"predict_GSE199994_HD1_NSCLC_GSE74639_SC_n10.csv","GSE199994 HD1
n=7032","Single CTC","F_1",1,"Single CTC"
"300",1,"predict_GSE199994_HD1_PC_GSE67980_SC_n77.csv","GSE199994 HD1
n=7032","Single CTC","F_1",1,"Single CTC"
"301",0.999700837654567,"pseudoPBMC_10000_BC_GSE144494_CL_n28.csv","Immune cells
n=10000","CTC cluster","F_2",0.912408759124088,"CTC cluster"
"302",0.997823290788562,"pseudoPBMC_10000_BC_GSE144494_SC_n107.csv","Immune cells
n=10000","Single CTC","F_2",0.828460038986355,"Single CTC"
"303",0.99772479968345,"pseudoPBMC_10000_BC_GSE144495_SC_n109.csv","Immune cells
n=10000","Single CTC","F_2",0.823754789272031,"Single CTC"
"304",0.999900139804274,"pseudoPBMC_10000_BC_GSE51827_CL_n14.csv","Immune cells
n=10000","CTC cluster","F_2",0.942028985507246,"CTC cluster"
"305",0.999800299550674,"pseudoPBMC_10000_BC_GSE51827_SC_n15.csv","Immune cells
n=10000","Single CTC","F_2",0.89041095890411,"Single CTC"
"306",1,"pseudoPBMC_10000_BC_GSE55807_SC_n6.csv","Immune cells
n=10000","Single CTC","F_2",1,"Single CTC"
"307",0.998509094523407,"pseudoPBMC_10000_BC_GSE75367_SC_n61.csv","Immune cells
n=10000","Single CTC","F_2",0.793103448275862,"Single CTC"
"308",0.999700658551187,"pseudoPBMC_10000_BC_GSE86978_CL_n22.csv","Immune cells
n=10000","CTC cluster","F_2",0.88785046728972,"CTC cluster"
"309",0.999104922923919,"pseudoPBMC_10000_BC_GSE86978_SC_n55.csv","Immune cells
n=10000","Single CTC","F_2",0.864661654135338,"Single CTC"
"310",0.996637990705033,"pseudoPBMC_10000_HCC_CNP0000095_SC_n113.csv","Immune cells
n=10000","Single CTC","F_2",0.743879472693032,"Single CTC"
"311",1,"pseudoPBMC_10000_MELA_GSE157740_SC_n13.csv","Immune cells
n=10000","Single CTC","F_2",1,"Single CTC"
"312",0.99831282254863,"pseudoPBMC_10000_MELA_GSE157743_SC1_n76.csv","Immune cells
n=10000","Single CTC","F_2",0.81267217630854,"Single CTC"
"313",1,"pseudoPBMC_10000_MELA_GSE157743_SC2_n20.csv","Immune cells
n=10000","Single CTC","F_2",1,"Single CTC"
"314",1,"pseudoPBMC_10000_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=10000","Single CTC","F_2",1,"Single CTC"
"315",1,"pseudoPBMC_10000_PC_GSE67980_SC_n77.csv","Immune cells
n=10000","Single CTC","F_2",1,"Single CTC"
"316",0.999601487778959,"pseudoPBMC_7500_BC_GSE144494_CL_n28.csv","Immune cells
n=7500","CTC cluster","F_2",0.912408759124088,"CTC cluster"
"317",0.997107926909426,"pseudoPBMC_7500_BC_GSE144494_SC_n107.csv","Immune cells
n=7500","Single CTC","F_2",0.828460038986355,"Single CTC"
"318",0.996977263766592,"pseudoPBMC_7500_BC_GSE144495_SC_n109.csv","Immune cells
n=7500","Single CTC","F_2",0.823754789272031,"Single CTC"
"319",0.999866915091829,"pseudoPBMC_7500_BC_GSE51827_CL_n14.csv","Immune cells
n=7500","CTC cluster","F_2",0.942028985507246,"CTC cluster"
"320",0.999733865602129,"pseudoPBMC_7500_BC_GSE51827_SC_n15.csv","Immune cells
n=7500","Single CTC","F_2",0.89041095890411,"Single CTC"
"321",1,"pseudoPBMC_7500_BC_GSE55807_SC_n6.csv","Immune cells
n=7500","Single CTC","F_2",1,"Single CTC"
"322",0.998016135431821,"pseudoPBMC_7500_BC_GSE75367_SC_n61.csv","Immune cells
n=7500","Single CTC","F_2",0.793103448275862,"Single CTC"
"323",0.999601169901622,"pseudoPBMC_7500_BC_GSE86978_CL_n22.csv","Immune cells
n=7500","CTC cluster","F_2",0.88785046728972,"CTC cluster"
"324",0.998808735936466,"pseudoPBMC_7500_BC_GSE86978_SC_n55.csv","Immune cells
n=7500","Single CTC","F_2",0.864661654135338,"Single CTC"
"325",0.995533955076842,"pseudoPBMC_7500_HCC_CNP0000095_SC_n113.csv","Immune cells
n=7500","Single CTC","F_2",0.743879472693032,"Single CTC"
"326",1,"pseudoPBMC_7500_MELA_GSE157740_SC_n13.csv","Immune cells
n=7500","Single CTC","F_2",1,"Single CTC"
"327",0.997756071805702,"pseudoPBMC_7500_MELA_GSE157743_SC1_n76.csv","Immune cells
n=7500","Single CTC","F_2",0.81267217630854,"Single CTC"
"328",1,"pseudoPBMC_7500_MELA_GSE157743_SC2_n20.csv","Immune cells
n=7500","Single CTC","F_2",1,"Single CTC"
"329",1,"pseudoPBMC_7500_NSCLC_GSE74639_SC_n10.csv","Immune cells
n=7500","Single CTC","F_2",1,"Single CTC"
"330",1,"pseudoPBMC_7500_PC_GSE67980_SC_n77.csv","Immune cells
n=7500","Single CTC","F_2",1,"Single CTC"
"331",0.998908296943231,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_CL_n28.csv","GSE155698 HD1
n=2720","CTC cluster","F_2",0.912408759124088,"CTC cluster"
"332",0.992217898832685,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144494_SC_n107.csv","GSE155698 HD1
n=2720","Single CTC","F_2",0.828460038986355,"Single CTC"
"333",0.991869918699187,"predict_GSE155698_Healthy_PBMC_1_BC_GSE144495_SC_n109.csv","GSE155698 HD1
n=2720","Single CTC","F_2",0.823754789272031,"Single CTC"
"334",0.999634235552304,"predict_GSE155698_Healthy_PBMC_1_BC_GSE51827_CL_n14.csv","GSE155698 HD1
n=2720","CTC cluster","F_2",0.942028985507246,"CTC cluster"
